chr21	15	0.367
chr21	16	0.383
chr21	17	0.428
chr21	18	0.432
chr21	19	0.432
chr21	20	0.427
chr21	21	0.426
chr21	22	0.468
chr21	23	0.519
chr21	24	0.511
chr21	25	0
chr22	1	0
chr22	2	0
chr22	3	0
chr22	4	0
chr22	5	0
chr22	6	0
chr22	7	0
chr22	8	0
chr22	9	0.427
chr22	10	0.491
chr22	11	0.511
chr22	12	0.478
chr22	13	0.483
chr22	14	0.456
chr22	15	0.446
chr22	16	0.474
chr22	17	0.449
chr22	18	0.44
chr22	19	0.488
chr22	20	0.515
chr22	21	0.462
chr22	22	0.506
chr22	23	0.498
chr22	24	0.502
chr22	25	0.491
chr22	26	0.541
chrX	1	0.488
chrX	2	0.441
chrX	3	0.377
chrX	4	0.399
chrX	5	0.418
chrX	6	0.4
chrX	7	0.404
chrX	8	0.388
chrX	9	0.414
chrX	10	0.424
chrX	11	0.386
chrX	12	0.395
chrX	13	0.397
chrX	14	0.364
chrX	15	0.363
chrX	16	0.386
chrX	17	0.358
chrX	18	0.365
chrX	19	0.377
chrX	20	0.433
chrX	21	0.425
chrX	22	0.388
chrX	23	0.4
chrX	24	0.43
chrX	25	0.455
chrX	26	0.399
chrX	27	0.434
chrX	28	0.41
chrX	29	0.389
chrX	30	0.408
chrX	31	0
chrX	32	0.39
chrX	33	0.395
chrX	34	0.393
chrX	35	0.43
chrX	36	0.434
chrX	37	0.402
chrX	38	0.387
chrX	39	0.389
chrX	40	0.369
chrX	41	0.364
chrX	42	0.361
chrX	43	0.368
chrX	44	0.359
chrX	45	0.356
chrX	46	0.362
chrX	47	0.362
chrX	48	0.365
chrX	49	0.371
chrX	50	0.372
chrX	51	0.407
chrX	52	0.406
chrX	53	0.375
chrX	54	0.401
chrX	55	0.393
chrX	56	0.39
chrX	57	0.371
chrX	58	0.384
chrX	59	0.386
chrX	60	0.428
chrX	61	0.373
chrX	62	0.39
chrX	63	0.362
chrX	64	0.361
chrX	65	0.418
chrX	66	0.392
chrX	67	0.409
chrX	68	0.415
chrX	69	0.392
chrX	70	0.393
chrX	71	0.381
chrX	72	0.368
chrX	73	0.377
chrX	74	0.38
chrX	75	0.425
chrX	76	0.414
chrX	77	0.512
chrX	78	0.395
chrY	1	0
chrY	2	0.365
chrY	3	0.36
chrY	4	0.404
chrY	5	0.413
chrY	6	0
chrY	7	0.413
chrY	8	0.398
chrY	9	0.389
chrY	10	0.382
chrY	11	0.389
chrY	12	0.395
chrY	13	0.393
chrY	14	0.399
chrY	15	0.387
chrY	16	0
chrY	17	0
chrY	18	0
chrY	19	0
chrY	20	0
chrY	21	0
chrY	22	0
chrY	23	0
chrY	24	0
chrY	25	0
chrY	26	0
chrY	27	0
chrY	28	0
chrY	29	0
chrY	30	0
chrM	1	0
